"Memorable","Memorable_1","Repetition","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","correct","correct_instruction_2_sketchpad","correct_instructions_sketchpad","correct_keypress_practice_sketchpad","correct_new_1_sketchpad","correct_new_3_keyboard_response","correct_trial_keyboard_response","correct_trigger_scanner_keyboard_response","count_ISI_sketchpad","count_Sample_interval_sketchpad","count_baseline_block_sketchpad","count_block1_loop","count_block2_loop","count_block3_loop","count_block4_loop","count_block5_loop","count_end_of_practice_sketchpad","count_end_sketchpad","count_experiment","count_filler_quick_response_sketchpad","count_fixation_sketchpad","count_instruction_2_sketchpad","count_instructions_sketchpad","count_keypress_practice_sketchpad","count_new_1_sketchpad","count_new_2_sketchpad","count_new_3_keyboard_response","count_new_3_sketchpad","count_new_4_sketchpad","count_new_5_sketchpad","count_new_7_sketchpad","count_new_8_sketchpad","count_new_logger","count_practice_2_loop","count_practice_sequence","count_response_sketchpad","count_trial_keyboard_response","count_trial_sequence","count_trigger_scanner_keyboard_response","count_waiting_scanner_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","image","interval","keyboard_backend","live_row","live_row_block1_loop","live_row_practice_2_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","probe","repeat_cycle","response","response_instruction_2_sketchpad","response_instructions_sketchpad","response_keypress_practice_sketchpad","response_new_1_sketchpad","response_new_3_keyboard_response","response_new_5_sketchpad","response_time","response_time_instruction_2_sketchpad","response_time_instructions_sketchpad","response_time_keypress_practice_sketchpad","response_time_new_1_sketchpad","response_time_new_3_keyboard_response","response_time_new_5_sketchpad","response_time_trial_keyboard_response","response_time_trigger_scanner_keyboard_response","response_trial_keyboard_response","response_trigger_scanner_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_ISI_sketchpad","time_Sample_interval_sketchpad","time_baseline_block_sketchpad","time_block1_loop","time_block2_loop","time_block3_loop","time_block4_loop","time_block5_loop","time_end_of_practice_sketchpad","time_end_sketchpad","time_experiment","time_filler_quick_response_sketchpad","time_fixation_sketchpad","time_instruction_2_sketchpad","time_instructions_sketchpad","time_keypress_practice_sketchpad","time_new_1_sketchpad","time_new_2_sketchpad","time_new_3_keyboard_response","time_new_3_sketchpad","time_new_4_sketchpad","time_new_5_sketchpad","time_new_7_sketchpad","time_new_8_sketchpad","time_new_logger","time_practice_2_loop","time_practice_sequence","time_response_sketchpad","time_trial_keyboard_response","time_trial_sequence","time_trigger_scanner_keyboard_response","time_waiting_scanner_sketchpad","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","NA","0","undefined","undefined","5736.893714606707","5736.893714606707","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","75","75","5","0","0","0","0","0","0","0","0","75","75","0","0","0","0","9","9","9","9","NA","9","9","78","0","9","75","75","75","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Joe Claxton_9_oval.jpg","1200","psycho","11","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Samuel Mcalister_3_oval.jpg","0","1","1","1","1","1","1","NA","1000.6794999935664","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","1000.6794999935664","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","506279.95080000255","505070.04049999523","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","506790.89889999887","504058.9276999963","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","508102.6741999958","123063.84170000092","152177.19919999945","507101.23460000614","507101.3010000024","504046.9674000051","171215.70390000124","171215.6485000014","Face Interval Estimation","0","510583.5405999969","89","no","680"
"1","NA","0","undefined","undefined","5674.165654444369","5674.165654444369","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","76","76","5","0","0","0","0","0","0","0","0","76","76","0","0","0","0","9","9","9","9","NA","9","9","79","0","9","76","76","76","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Olivia Browning_7_oval.jpg","600","psycho","12","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Darlene Perrone_13_oval.jpg","0","1","1","1","1","1","1","NA","91.36829999624752","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","91.36829999624752","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","509788.3825000026","509176.79450000287","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","510297.6254999958","508166.7957000027","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","510701.67100000253","123063.84170000092","152177.19919999945","510609.5956000063","510609.66899999767","508154.896299995","171215.70390000124","171215.6485000014","Face Interval Estimation","0","510674.90889999317","90","no","680"
"0","NA","1","undefined","undefined","5615.169212087774","5615.169212087774","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","77","77","5","0","0","0","0","0","0","0","0","77","77","0","0","0","0","9","9","9","9","NA","9","9","80","0","9","77","77","77","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Joseph Sandifer_17_oval.jpg","800","psycho","13","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Joseph Sandifer_17_oval.jpg","0","1","1","1","1","1","1","NA","305.48939999425784","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","305.48939999425784","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","512605.223999999","511792.70499999984","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","513113.99739999615","510780.6072999956","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","513731.752599997","123063.84170000092","152177.19919999945","513425.43259999366","513425.50470000424","510769.3786000018","171215.70390000124","171215.6485000014","Face Interval Estimation","0","510980.3982999874","91","no","680"
"1","NA","1","undefined","undefined","5559.517160869449","5559.517160869449","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","78","78","5","0","0","0","0","0","0","0","0","78","78","0","0","0","0","9","9","9","9","NA","9","9","81","0","9","78","78","78","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Lucy Neese_19_oval.jpg","800","psycho","14","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Lucy Neese_19_oval.jpg","0","1","1","1","1","1","1","NA","495.1805000018794","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","495.1805000018794","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","515618.5373000044","514807.06170000485","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","516129.8126000038","513795.28229999414","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","516935.7455999998","123063.84170000092","152177.19919999945","516439.7545999964","516439.82899999537","513783.2567000005","171215.70390000124","171215.6485000014","Face Interval Estimation","0","511475.5787999893","92","no","680"
"0","NA","1","undefined","undefined","5506.095955913801","5506.095955913801","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","79","79","5","0","0","0","0","0","0","0","0","79","79","0","0","0","0","9","9","9","9","NA","9","9","82","0","9","79","79","79","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Becky Richmond_1_oval.jpg","600","psycho","15","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Becky Richmond_1_oval.jpg","0","1","1","1","1","1","1","NA","591.3450999942143","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","591.3450999942143","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","518618.72319999384","518007.37300000037","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","519129.42369999655","516997.1879999939","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","520031.6617000062","123063.84170000092","152177.19919999945","519439.5935000066","519439.6623000066","516985.1362000045","171215.70390000124","171215.6485000014","Face Interval Estimation","0","512066.9238999835","93","no","680"
"0","NA","0","undefined","undefined","5452.783561701932","5452.783561701932","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","80","80","5","0","0","0","0","0","0","0","0","80","80","0","0","0","0","9","9","9","9","NA","9","9","83","0","9","80","80","80","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Carlos Hatten_1_oval.jpg","600","psycho","16","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Sean Elder_15_oval.jpg","0","1","1","1","1","1","1","NA","494.73089999810327","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","494.73089999810327","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","521717.842500002","521107.1552000067","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","522227.4073000008","520096.6585999995","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","523033.66529999766","123063.84170000092","152177.19919999945","522538.21060000337","522538.27839999576","520083.51050000056","171215.70390000124","171215.6485000014","Face Interval Estimation","0","512561.6547999816","94","no","680"
"1","NA","1","undefined","undefined","5407.074172631378","5407.074172631378","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","81","81","5","0","0","0","0","0","0","0","0","81","81","0","0","0","0","9","9","9","9","NA","9","9","84","0","9","81","81","81","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Hilda Colston_11_oval.jpg","1200","psycho","17","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Hilda Colston_11_oval.jpg","0","1","1","1","1","1","1","NA","1110.391599999275","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","1110.391599999275","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","525324.7158000013","524114.184200007","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","525836.9834000041","523104.0559999965","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","527256.6806999967","123063.84170000092","152177.19919999945","526145.5406000023","526145.617999995","523091.25509999285","171215.70390000124","171215.6485000014","Face Interval Estimation","0","513672.0463999809","95","no","680"
"1","NA","1","undefined","undefined","5360.24868645806","5360.24868645806","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","82","82","5","0","0","0","0","0","0","0","0","82","82","0","0","0","0","9","9","9","9","NA","9","9","85","0","9","82","82","82","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Kayla Tedder_9_oval.jpg","1000","psycho","18","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Kayla Tedder_9_oval.jpg","0","1","1","1","1","1","1","NA","911.8274999927962","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","911.8274999927962","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","529342.9189000017","528331.4189999946","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","529855.3916999954","527321.9397999928","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","531078.6752999993","123063.84170000092","152177.19919999945","530166.0751000018","530166.1423000041","527308.0232000066","171215.70390000124","171215.6485000014","Face Interval Estimation","0","514583.8738999737","96","no","680"
"0","NA","0","undefined","undefined","5312.622453607847","5312.622453607847","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","83","83","5","0","0","0","0","0","0","0","0","83","83","0","0","0","0","9","9","9","9","NA","9","9","86","0","9","83","83","83","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Donald Shaw_13_oval.jpg","800","psycho","19","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Maxine Mcnulty_3_oval.jpg","0","1","1","1","1","1","1","NA","740.5040999874473","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","740.5040999874473","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","532966.0401000001","532154.5686000027","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","533476.7903000029","531142.1687999973","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","534527.7285000047","123063.84170000092","152177.19919999945","533786.4523000026","533786.5521000058","531129.0475999995","171215.70390000124","171215.6485000014","Face Interval Estimation","0","515324.37799996114","97","no","680"
"1","NA","0","undefined","undefined","5267.293216326073","5267.293216326073","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","84","84","5","0","0","0","0","0","0","0","0","84","84","0","0","0","0","9","9","9","9","NA","9","9","87","0","9","84","84","84","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Alan Epley_12_oval.jpg","1200","psycho","20","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Russell Gillam_17_oval.jpg","0","1","1","1","1","1","1","NA","870.3571999940323","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","870.3571999940323","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","536829.3782999972","535618.3063000062","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","537339.8385000037","534607.6319999993","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","538519.5687999949","123063.84170000092","152177.19919999945","537648.5189999948","537648.5945000022","534594.3983000034","171215.70390000124","171215.6485000014","Face Interval Estimation","0","516194.7351999552","98","no","680"
"0","NA","0","undefined","undefined","5219.682949494613","5219.682949494613","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","85","85","5","0","0","0","0","0","0","0","0","85","85","0","0","0","0","9","9","9","9","NA","9","9","88","0","9","85","85","85","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Jeff Durden_3_oval.jpg","600","psycho","21","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Rosemary Greenway_17_oval.jpg","0","1","1","1","1","1","1","NA","553.8768000114942","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","553.8768000114942","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","540202.2965999931","539590.8208000037","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","540712.9187999963","538581.3919000066","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","541577.6504999958","123063.84170000092","152177.19919999945","541023.0430999945","541023.1156999944","538570.0274999981","171215.70390000124","171215.6485000014","Face Interval Estimation","0","516748.61199996667","99","no","680"
"0","NA","1","undefined","undefined","5172.48656599957","5172.48656599957","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","86","86","5","0","0","0","0","0","0","0","0","86","86","0","0","0","0","9","9","9","9","NA","9","9","89","0","9","86","86","86","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Craig Zajac_17_oval.jpg","800","psycho","22","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Craig Zajac_17_oval.jpg","0","1","1","1","1","1","1","NA","500.04459999036044","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","500.04459999036044","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","543463.742699998","542650.8505999955","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","543973.868400004","541639.3721000059","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","544786.6869999998","123063.84170000092","152177.19919999945","544285.9101000067","544285.9747000039","541626.8990999961","171215.70390000124","171215.6485000014","Face Interval Estimation","0","517248.65659995703","100","no","680"
"1","NA","1","undefined","undefined","5125.988921781773","5125.988921781773","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","87","87","5","0","0","0","0","0","0","0","0","87","87","0","0","0","0","9","9","9","9","NA","9","9","90","0","9","87","87","87","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Curtis Botello_12_oval.jpg","800","psycho","23","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Curtis Botello_12_oval.jpg","0","1","1","1","1","1","1","NA","476.22450000199024","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","476.22450000199024","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","546670.1170000015","545856.402999998","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","547178.8169999927","544846.7530000053","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","547966.6316999937","123063.84170000092","152177.19919999945","547489.6740999975","547489.7494000033","544835.3995999933","171215.70390000124","171215.6485000014","Face Interval Estimation","0","517724.881099959","101","no","680"
"1","NA","1","undefined","undefined","5084.745596077946","5084.745596077946","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","88","88","5","0","0","0","0","0","0","0","0","88","88","0","0","0","0","9","9","9","9","NA","9","9","91","0","9","88","88","88","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Megan Ballard_3_oval.jpg","1000","psycho","24","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Megan Ballard_3_oval.jpg","0","1","1","1","1","1","1","NA","919.1696999914711","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","919.1696999914711","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","550051.0047999996","549039.981599999","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","550560.1172000024","548027.9828000057","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","551791.6515999968","123063.84170000092","152177.19919999945","550871.7461000051","550871.8148000044","548016.8205999944","171215.70390000124","171215.6485000014","Face Interval Estimation","0","518644.0507999505","102","no","680"
"1","NA","1","undefined","undefined","5042.361339805388","5042.361339805388","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","89","89","5","0","0","0","0","0","0","0","0","89","89","0","0","0","0","9","9","9","9","NA","9","9","92","0","9","89","89","89","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Harry Merriweather_3_oval.jpg","1000","psycho","25","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Harry Merriweather_3_oval.jpg","0","1","1","1","1","1","1","NA","719.1672000044491","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","719.1672000044491","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","553876.3637999946","552864.8284999945","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","554387.5930000067","551856.0564000072","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","555416.6158000007","123063.84170000092","152177.19919999945","554696.7215000041","554696.7956000008","551842.3283000011","171215.70390000124","171215.6485000014","Face Interval Estimation","0","519363.21799995494","103","no","680"
"0","NA","0","undefined","undefined","5002.500923076485","5002.500923076485","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","90","90","5","0","0","0","0","0","0","0","0","90","90","0","0","0","0","9","9","9","9","NA","9","9","93","0","9","90","90","90","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Todd Dunleavy_9_oval.jpg","1200","psycho","26","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Colleen Summer_5_oval.jpg","0","1","1","1","1","1","1","NA","896.8779999995604","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","896.8779999995604","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","557701.2104000023","556491.0437999933","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","558211.9328999979","555479.8131999996","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","559419.6304999932","123063.84170000092","152177.19919999945","558522.0185999933","558522.0838999958","555468.1309000007","171215.70390000124","171215.6485000014","Face Interval Estimation","0","520260.0959999545","104","no","680"
"1","NA","0","undefined","undefined","4963.241694285257","4963.241694285257","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","91","91","5","0","0","0","0","0","0","0","0","91","91","0","0","0","0","9","9","9","9","NA","9","9","94","0","9","91","91","91","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Steve Streeter_19_oval.jpg","1200","psycho","27","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Kara Goldberg_11_oval.jpg","0","1","1","1","1","1","1","NA","880.2818999974988","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","880.2818999974988","294861.37909999525","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","561701.7438000039","560490.6448999973","445536.3298000011","190075.77769999625","320077.8769000026","466077.65639999707","NA","NA","154918.18809999677","NA","3132.7939000038896","562213.0510999996","559481.5982","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","563403.6855000013","123063.84170000092","152177.19919999945","562522.613699999","562522.6806999999","559469.8803000065","171215.70390000124","171215.6485000014","Face Interval Estimation","0","521140.377899952","105","no","680"
